0,00017663	49084,249
0,000177112	49572,65
0,000177914	49084,249
0,000178235	49084,249
0,000178877	49084,249
0,00017952	49084,249
0,000180001	48107,448
0,00017952	49084,249
0,000180804	48595,849
0,000181285	47619,048
0,000181446	47619,048
0,000181927	47130,647
0,000182569	47619,048
0,000183051	47130,647
0,000183693	49084,249
0,000183854	46153,846
0,000184656	47130,647
0,000185298	47130,647
0,000185459	47130,647
0,000185138	47130,647
0,000186101	45177,045
0,000186743	46153,846
0,000187385	44688,645
0,000188509	46153,846
0,000188669	45177,045
0,000189151	46642,247
0,000189632	43711,844
0,000190114	46153,846
0,000190435	44688,645
0,000190756	43711,844
0,000191237	45665,446
0,000191398	45177,045
0,00019204	45177,045
0,0001922	44200,244
0,000192521	45177,045
0,000192682	44688,645
0,000193324	45177,045
0,000193645	44200,244
0,000193966	44688,645
0,000194287	43223,443
0,000194769	45177,045
0,000195892	44200,244
0,000196374	43711,844
0,000196695	43711,844
0,000196855	43711,844
0,000197177	43711,844
0,000197979	44200,244
0,00019814	45177,045
0,000197979	45177,045
0,00019814	42246,642
0,000198782	44200,244
0,000199424	43223,443
0,000199905	42246,642
0,000200226	41269,841
0,000200387	42735,043
0,000201029	43223,443
0,00020135	41269,841
0,00020151	41758,242
0,000201832	42246,642
0,000201992	45177,045
0,000202153	41758,242
0,000202955	42246,642
0,000203437	42246,642
0,000204079	41758,242
0,000204239	42735,043
0,000204239	41758,242
0,000204881	42246,642
0,000205202	41758,242
0,000205523	40781,441
0,000206326	40781,441
0,000207289	41269,841
0,00020761	41269,841
0,000208252	40781,441
0,000208894	39804,64
0,000210178	39804,64
0,000211302	39804,64
0,000211784	41269,841
0,000212105	39316,239
0,000212426	40293,04
