0,000177112	139926,74
0,000176951	140415,14
0,000176791	140903,54
0,00017647	141391,94
0,000176791	140415,14
0,000175667	140415,14
0,000175667	140903,54
0,000175025	141391,94
0,000175025	141880,34
0,000174544	142857,14
0,000174704	141880,34
0,000174383	142368,74
0,000174062	143345,54
0,000174062	143345,54
0,000173741	142857,14
0,000173099	143345,54
0,000172938	144322,34
0,000172296	145299,15
0,000172296	144810,74
0,000172136	144322,34
0,000171815	145299,15
0,000171494	145787,55
0,000171494	145299,15
0,000171173	146764,35
0,000170531	145787,55
0,000170531	145787,55
0,000169888	147741,15
0,000169888	146764,35
0,000169407	147252,75
0,000169086	147741,15
0,000169086	146764,35
0,000168604	148717,95
0,000168444	148229,55
0,000168283	147741,15
0,000167962	148717,95
0,000167481	148717,95
0,000167481	149206,35
0,000167481	149206,35
0,000167641	148717,95
0,000166999	149206,35
0,000166518	150183,15
0,000166678	150671,55
0,000166197	150671,55
0,000166036	150671,55
0,000165394	151159,95
0,000165073	152136,75
0,000164431	153113,55
0,000164431	151159,95
0,000163949	152625,15
0,000163628	153113,55
0,000163147	153601,95
0,000163147	154090,35
0,000162826	153601,95
0,000162505	154090,35
0,000162023	154578,75
0,000162344	156043,96
0,000161542	155067,16
0,00016106	155555,56
0,000160739	156532,36
0,000160418	155067,16
0,000160418	157020,76
0,000159936	156532,36
0,000160097	157997,56
0,000159776	157020,76
0,000159615	157997,56
0,000159294	157509,16
0,000159134	157997,56
0,000159134	157509,16
0,000159134	157997,56
0,000158813	158485,96
0,000158492	158974,36
0,000158492	158974,36
0,000158331	159462,76
0,000158171	159462,76
0,000157689	159462,76
0,000157208	159951,16
0,00015785	158974,36
0,000157689	158485,96
0,000157689	157997,56
0,00015801	158485,96
0,000157368	159462,76
0,000157689	158485,96
0,00015785	158485,96
0,000157689	158485,96
0,000157368	159951,16
0,000156887	160927,96
0,000156405	161416,36
0,000155923	161416,36
0,000155602	162393,16
0,000155281	162393,16
0,000154479	162393,16
0,000154318	162881,56
0,000154479	162881,56
0,000153997	162881,56
0,000153676	163858,36
0,000153516	164346,76
0,000153195	164346,76
0,000153034	164835,16
0,000152553	164835,16
0,000152232	165323,57
0,000151911	166300,37
0,000152071	164835,16
0,00015175	165811,97
0,000151589	166300,37
0,000150787	167277,17
0,000151268	166300,37
0,000150947	165811,97
0,000150787	166788,77
0,000150787	167765,57
0,000150466	167765,57
0,000150466	166788,77
0,000150145	168253,97
0,000149984	168742,37
0,000149342	168742,37
0,000149182	168253,97
0,000149182	170207,57
0,000148861	169719,17
0,0001487	169230,77
0,000148058	170207,57
0,000148379	170207,57
0,000147898	170695,97
0,000147898	170207,57
0,000147737	170207,57
0,000147737	171184,37
0,000147577	171184,37
0,000147577	171672,77
0,000147256	170695,97
0,000147095	170695,97
0,000146774	172161,17
0,000146132	172649,57
0,000146292	172649,57
0,000145811	173626,37
0,00014549	174603,17
0,000145008	173137,97
0,000144848	174603,17
0,000144687	174114,77
0,000144366	174603,17
0,000144045	174603,17
0,000143885	176068,38
0,000143564	175579,98
0,000143564	176556,78
0,000143243	176068,38
0,000143082	176556,78
0,0001426	177533,58
0,00014244	177045,18
0,000142279	178021,98
0,000141958	177533,58
0,000141637	178510,38
0,000141156	179975,58
0,000140995	179975,58
0,000140995	178510,38
0,000140674	179975,58
0,000140353	180463,98
0,000140193	181440,78
0,000140032	181929,18
0,000139711	181440,78
0,00013923	181929,18
0,00013939	181440,78
0,00013923	181440,78
0,000139069	181440,78
0,000139069	181929,18
0,000138909	183394,38
0,000138588	182905,98
0,000138106	183394,38
0,000137945	183882,78
0,000137945	183394,38
0,000137624	183394,38
0,000137464	183882,78
0,000137464	182417,58
0,000137785	183394,38
0,000137624	181929,18
0,000137624	183394,38
0,000137624	185347,99
0,000137143	184371,18
0,000136661	184371,18
0,00013634	185347,99
0,000135698	185836,39
0,000135698	186813,19
0,000135538	187301,59
0,000135217	187789,99
0,000134896	188278,39
0,000134254	189743,59
0,000133933	189255,19
0,000133772	190231,99
0,00013329	190231,99
0,000132809	191697,19
0,000132488	192185,59
0,000132488	193650,79
0,000131846	193162,39
0,000131043	195116
0,000130883	195116
